sku,code,gtin,name,brand,color,model,price,sizes,errors,images,season,made_in,category,feed_name,department,product_id,season_year,color_original,made_in_original,category_original,materials_original,department_original,unit_system_name_original,year,collection,dimensions,collection_original,title,sizes_raw,season_raw,description,size_system,category_item,season_display,sizes_original,vendor_product_id,lens_all_matches,lens_brand_matches,_missing_fields,_has_images,_image_count
155513,155513,[],Suede Boots Sessanta,CB Made in Italy,brown,155513,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""year""},{""error"":""missing_field"",""field"":""unit_system_name_original""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""},{""error"":""missing_field"",""field"":""made_in""}]",[],,,Boots,cb_made_in_italy,female,,,,,,Suede,Woman,,,,,,,,,"The Chelsea boot � a must-have in every self-respecting closet. Timeless ankle boot combining elegance and comfort. A versatile choice fitting city looks as-well as weekend and countryside escapade, to be worn indifferently with trousers, dresses or skirts.",,,,,,,,8,false,0
986971,986971,[],Suede Flats Croce,CB Made in Italy,purple,986971,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""year""},{""error"":""missing_field"",""field"":""unit_system_name_original""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""},{""error"":""missing_field"",""field"":""made_in""}]",[],,,Flats,cb_made_in_italy,female,,,,,,Suede,Woman,,,,,,,,,"Crossed adjustable straps with buckles, purple suede. Soft pointed toe, leather inner sole and lining, leather outer sole with half rubber for extra comfort, 2 cm heel.",,,,,,,,8,false,0
333331,333331,[],Suede Flats Positano,CB Made in Italy,tobacco,333331,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""year""},{""error"":""missing_field"",""field"":""unit_system_name_original""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""},{""error"":""missing_field"",""field"":""made_in""}]",[],,,Flats,cb_made_in_italy,female,,,,,,Suede,Woman,,,,,,,,,"The Slipper � CB Made in Italy's most iconic shoe design. Blending elegance and functionality, timeless and seasonless. Wear them with any outfits, from denim to tailored pants, miniskirts or dresses.",,,,,,,,8,false,0
175293,175293,[],Leather Slip-on Nerano,CB Made in Italy,black,175293,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""year""},{""error"":""missing_field"",""field"":""unit_system_name_original""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""},{""error"":""missing_field"",""field"":""made_in""}]",[],,,Slip-on,cb_made_in_italy,male,,,,,,Leather,Man,,,,,,,,,"The tasseled Loafers � a must-have in every city wardrobe. Designed to guarantee both sophisticated elegance and long-lasting comfort, these loafers will make you stand out at work but also at the most refined parties.",,,,,,,,8,false,0
131524,131524,[],Leather Boots Sessanta,CB Made in Italy,black,131524,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""year""},{""error"":""missing_field"",""field"":""unit_system_name_original""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""},{""error"":""missing_field"",""field"":""made_in""}]",[],,,Boots,cb_made_in_italy,male,,,,,,Leather,Man,,,,,,,,,"The Chelsea boot � a must-have in every self-respecting closet. Timeless ankle boot combining elegance and comfort. a versatile choice fitting city looks as-well as weekend and countryside escapade, wear yours with corduroy pants or denim.",,,,,,,,8,false,0
107265,107265,[],Leather 5 cm Heels Ares,CB Made in Italy,burgundy,107265,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""year""},{""error"":""missing_field"",""field"":""unit_system_name_original""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""},{""error"":""missing_field"",""field"":""made_in""}]",[],,,5 cm Heels,cb_made_in_italy,female,,,,,,Leather,Woman,,,,,,,,,"Mule, burgundy leather. Domed squared toe, leather inner sole and lining, leather outer sole with half rubber for extra comfort, 5 cm heel.",,,,,,,,8,false,0
111582,111582,[],Leather 5 cm Heels Marte,CB Made in Italy,burgundy,111582,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""year""},{""error"":""missing_field"",""field"":""unit_system_name_original""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""},{""error"":""missing_field"",""field"":""made_in""}]",[],,,5 cm Heels,cb_made_in_italy,female,,,,,,Leather,Woman,,,,,,,,,"Slingback pump, burgundy leather. Domed squared toe, leather inner sole and lining, leather outer sole with half rubber for extra comfort, 5 cm heel.",,,,,,,,8,false,0
221009,221009,[],Embroidered Fabric Vega,CB Made in Italy,silver and black,221009,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""year""},{""error"":""missing_field"",""field"":""unit_system_name_original""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""},{""error"":""missing_field"",""field"":""made_in""}]",[],,,Flats,cb_made_in_italy,female,,,,,,Suede & Fabric,Woman,,,,,,,,,"Slingback slipper, embroidered silver & black fabric, black suede straps. Soft pointed toe, leather inner sole and lining, leather outer sole with half rubber for extra comfort, 2 cm heel.",,,,,,,,8,false,0
768121,768121,[],Silver Fabric Flats Croce,CB Made in Italy,silver,768121,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""year""},{""error"":""missing_field"",""field"":""unit_system_name_original""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""},{""error"":""missing_field"",""field"":""made_in""}]",[],,,Flats,cb_made_in_italy,female,,,,,,Fabric,Woman,,,,,,,,,"Crossed adjustable straps with buckles, patent silver fabric. Soft pointed toe, leather inner sole and lining, leather outer sole with half rubber for extra comfort, 2 cm heel.",,,,,,,,8,false,0
330426,330426,[],Suede Flats Vega,CB Made in Italy,mint,330426,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""year""},{""error"":""missing_field"",""field"":""unit_system_name_original""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""},{""error"":""missing_field"",""field"":""made_in""}]",[],,,Flats,cb_made_in_italy,female,,,,,,Suede,Woman,,,,,,,,,"Slingback slipper, light mint suede. Soft pointed toe, leather inner sole and lining, leather outer sole with half rubber for extra comfort, 2 cm heel.",,,,,,,,8,false,0
215803,215803,[],Leather 5 cm Heels Marte,CB Made in Italy,black,215803,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""year""},{""error"":""missing_field"",""field"":""unit_system_name_original""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""},{""error"":""missing_field"",""field"":""made_in""}]",[],,,5 cm Heels,cb_made_in_italy,female,,,,,,Leather,Woman,,,,,,,,,"Slingback pump, black leather. Domed squared toe, leather inner sole and lining, leather outer sole with half rubber for extra comfort, 5 cm heel.",,,,,,,,8,false,0
549274,549274,[],Leather Flats Vega,CB Made in Italy,black,549274,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""year""},{""error"":""missing_field"",""field"":""unit_system_name_original""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""},{""error"":""missing_field"",""field"":""made_in""}]",[],,,Flats,cb_made_in_italy,female,,,,,,Leather,Woman,,,,,,,,,"Slingback slipper, black leather. Soft pointed toe, leather inner sole and lining, leather outer sole with half rubber for extra comfort, 2 cm heel.",,,,,,,,8,false,0
439855,439855,[],Leather and Suede Flats Vega,CB Made in Italy,burgundy,439855,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""year""},{""error"":""missing_field"",""field"":""unit_system_name_original""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""},{""error"":""missing_field"",""field"":""made_in""}]",[],,,Flats,cb_made_in_italy,female,,,,,,Leather & Suede,Woman,,,,,,,,,"Slingback slipper, burgundy suede & leather. Soft pointed toe, leather inner sole and lining, leather outer sole with half rubber for extra comfort, 2 cm heel.",,,,,,,,8,false,0
216689,216689,[],Leather 5 cm Heels Ares,CB Made in Italy,black,216689,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""year""},{""error"":""missing_field"",""field"":""unit_system_name_original""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""},{""error"":""missing_field"",""field"":""made_in""}]",[],,,5 cm Heels,cb_made_in_italy,female,,,,,,Leather,Woman,,,,,,,,,"Mule, black leather. Domed squared toe, leather inner sole and lining, leather outer sole with half rubber for extra comfort, 5 cm heel.",,,,,,,,8,false,0
658702,658702,[],Leather Flats Croce,CB Made in Italy,black,658702,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""year""},{""error"":""missing_field"",""field"":""unit_system_name_original""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""},{""error"":""missing_field"",""field"":""made_in""}]",[],,,Flats,cb_made_in_italy,female,,,,,,Leather,Woman,,,,,,,,,"Crossed adjustable straps with buckles, black leather. Soft pointed toe, leather inner sole and lining, leather outer sole with half rubber for extra comfort, 2 cm heel.",,,,,,,,8,false,0
2000000000244,3447000,"[""000003447000""]",Pochette,Pochette,beige,,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""model""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""collection""},{""error"":""missing_field"",""field"":""unit_system_name_original""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""missing_field"",""field"":""dimensions""},{""error"":""missing_field"",""field"":""made_in""}]",[],,,Accessori,ottica_lucciola,unisex,,,,,,,Unisex adulto,,2019,,,,,,,Clutch bag,,,,,,,,9,false,0
287757,287757,[],Suede Flats Atena,CB Made in Italy,black,287757,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""year""},{""error"":""missing_field"",""field"":""unit_system_name_original""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""},{""error"":""missing_field"",""field"":""made_in""}]",[],,,Flats,cb_made_in_italy,female,,,,,,Suede,Woman,,,,,,,,,"Cushioned sandal, black suede, between toe and over ankle straps, leather inner sole.",,,,,,,,8,false,0
2000000000251,3434000,"[""000003434000""]",Pochette,Pochette,nero,,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""model""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""collection""},{""error"":""missing_field"",""field"":""unit_system_name_original""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""missing_field"",""field"":""dimensions""},{""error"":""missing_field"",""field"":""made_in""}]",[],,,Accessori,ottica_lucciola,unisex,,,,,,,Unisex adulto,,2019,,,,,,,Clutch bag,,,,,,,,9,false,0
2000000000312,3448007,"[""000003448007""]",Catenella,Asako,argento,,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""model""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""collection""},{""error"":""missing_field"",""field"":""unit_system_name_original""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""missing_field"",""field"":""dimensions""},{""error"":""missing_field"",""field"":""made_in""}]",[],,,Catenelle - cordini,ottica_lucciola,unisex,,,,,,,Unisex adulto,,2019,,,,,,,Chain,,,,,,,,9,false,0
2000000000305,3453001,"[""000003453001""]",Catenella,Asako,viola,,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""model""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""collection""},{""error"":""missing_field"",""field"":""unit_system_name_original""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""missing_field"",""field"":""dimensions""},{""error"":""missing_field"",""field"":""made_in""}]",[],,,Catenelle - cordini,ottica_lucciola,unisex,,,,,,,Unisex adulto,,2019,,,,,,,Chain,,,,,,,,9,false,0
2000000000275,3450000,"[""000003450000""]",Catenella,Asako,argento,,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""model""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""collection""},{""error"":""missing_field"",""field"":""unit_system_name_original""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""missing_field"",""field"":""dimensions""},{""error"":""missing_field"",""field"":""made_in""}]",[],,,Catenelle - cordini,ottica_lucciola,unisex,,,,,,,Unisex adulto,,2019,,,,,,,Chain,,,,,,,,9,false,0
